73	SENSORS_HEADER	heater_heater	silicagel_Fan	ambient_Fan	silicagel_C	silicagel_rH	silicagel_dew	board_C	board_rH	board_dew	ext_C	ext_rH	ext_dew	heater_C	aux_C
74	SM_STATE	_state_regenerate	Init
332792	SENSORS_VALUES	78	0	1	25.19	15.6	-2.7	25.68	35.0	9.1	23.72	69.2	17.8	82.06	24.00
334791	SENSORS_VALUES	78	0	1	25.24	15.7	-2.6	25.72	35.1	9.2	23.72	69.2	17.8	82.13	23.94
336791	SENSORS_VALUES	78	0	1	25.30	15.9	-2.4	25.71	35.3	9.3	23.74	69.2	17.8	82.19	23.94
338791	SENSORS_VALUES	78	0	1	25.33	16.1	-2.2	25.71	35.4	9.3	23.74	69.1	17.8	82.25	24.00
340791	SENSORS_VALUES	78	0	1	25.38	16.3	-2.0	25.74	35.5	9.4	23.74	69.2	17.8	82.25	23.94
342792	SENSORS_VALUES	78	0	1	25.45	16.4	-1.8	25.74	35.5	9.4	23.71	69.2	17.8	82.31	24.00
344791	SENSORS_VALUES	78	0	1	25.47	16.6	-1.7	25.74	35.7	9.4	23.74	69.2	17.8	82.38	24.00
346791	SENSORS_VALUES	78	0	1	25.50	16.8	-1.5	25.74	35.8	9.5	23.71	69.2	17.8	82.44	23.94
348791	SENSORS_VALUES	78	0	1	25.55	17.0	-1.3	25.75	35.8	9.5	23.72	69.2	17.8	82.50	24.00
350793	SENSORS_VALUES	78	0	1	25.61	17.1	-1.1	25.77	35.9	9.6	23.72	69.2	17.8	82.56	24.00
352791	SENSORS_VALUES	78	0	1	25.64	17.3	-0.9	25.77	36.0	9.6	23.72	69.2	17.8	82.63	24.06
354791	SENSORS_VALUES	78	0	1	25.67	17.6	-0.7	25.78	36.0	9.6	23.74	69.2	17.8	82.63	24.00
356791	SENSORS_VALUES	78	0	1	25.72	17.7	-0.6	25.78	36.1	9.7	23.72	69.2	17.8	82.69	24.06
358791	SENSORS_VALUES	78	0	1	25.78	18.0	-0.3	25.78	36.1	9.7	23.72	69.1	17.8	82.75	24.00
360791	SENSORS_VALUES	78	0	1	25.85	18.1	-0.1	25.81	36.2	9.7	23.72	69.2	17.8	82.81	24.00
362791	SENSORS_VALUES	78	0	1	25.88	18.3	0.0	25.81	36.3	9.8	23.74	69.2	17.8	82.88	24.00
364791	SENSORS_VALUES	78	0	1	25.95	18.5	0.2	25.82	36.4	9.8	23.74	69.2	17.8	82.94	24.00
